image,rank,predicted_id,score
6895411aa4ccd7.jpg,1,497ed238a2a2,0.8955181837081909
6895411aa4ccd7.jpg,2,new_individual,0.5
7bb592cee97122.jpg,1,dba7814e290b,0.6530868411064148
7bb592cee97122.jpg,2,new_individual,0.5
8ce917f8fda0d1.jpg,1,735496dc7e64,0.5676803588867188
8ce917f8fda0d1.jpg,2,new_individual,0.5
0aadcdd2682c2a.jpg,1,03880e5855cc,0.825420618057251
0aadcdd2682c2a.jpg,2,4a67e64bd3b7,0.5032357573509216
274a0ffad0f9ac.jpg,1,320751707094,0.7106885313987732
274a0ffad0f9ac.jpg,2,new_individual,0.5
dc24a04fa0db2d.jpg,1,814534a2dde7,0.8841680884361267
dc24a04fa0db2d.jpg,2,9e9fba5a3278,0.5219088792800903
9f1c393b676090.jpg,1,6c06847d81e4,0.7831887602806091
9f1c393b676090.jpg,2,new_individual,0.5
3ef019b73e9266.jpg,1,365c8c1b1840,0.8215389847755432
3ef019b73e9266.jpg,2,new_individual,0.5
b0012363c8a0f2.jpg,1,76b5aad6b790,0.80096834897995
b0012363c8a0f2.jpg,2,70fb29fe7628,0.5194878578186035
bcdd0031dfdc92.jpg,1,new_individual,0.5
bcdd0031dfdc92.jpg,2,59f48be19b04,0.4784163236618042
8475ac9b3d114b.jpg,1,new_individual,0.5
8475ac9b3d114b.jpg,2,6c776158706c,0.40239226818084717
42d3f17de4818a.jpg,1,9ade5c7eaa06,0.7764481902122498
42d3f17de4818a.jpg,2,new_individual,0.5
c8046cb95f105f.jpg,1,f46ffd91bde6,0.8275981545448303
c8046cb95f105f.jpg,2,new_individual,0.5
de9218dfe430ce.jpg,1,4d4635537ed2,0.8596545457839966
de9218dfe430ce.jpg,2,96a68e313da6,0.5118706822395325
f4ed96edbecd05.jpg,1,new_individual,0.5
f4ed96edbecd05.jpg,2,fb11f4414d62,0.4375765323638916
0614f020d06a14.jpg,1,new_individual,0.5
0614f020d06a14.jpg,2,7ce9197f6bed,0.38248181343078613
dbaef4831e04f1.jpg,1,ca69a5d7c122,0.7432407736778259
dbaef4831e04f1.jpg,2,7c8a4be9a075,0.5578896999359131
e0f20004b4c257.jpg,1,2fdb3a09dc9c,0.7409352660179138
e0f20004b4c257.jpg,2,new_individual,0.5
03aa509907c2e5.jpg,1,ca88903ae96e,0.8174608945846558
03aa509907c2e5.jpg,2,new_individual,0.5
cb85d4018a588d.jpg,1,0a67aa3bfe4e,0.6687209010124207
cb85d4018a588d.jpg,2,new_individual,0.5
e07761c1c30c55.jpg,1,04a319103126,0.7686141133308411
e07761c1c30c55.jpg,2,new_individual,0.5
aa4cceede3e8a2.jpg,1,057e4babf014,0.8576384782791138
aa4cceede3e8a2.jpg,2,5ac053677ed1,0.509121835231781
d2cb46dd515e69.jpg,1,new_individual,0.5
d2cb46dd515e69.jpg,2,1788c63473b5,0.43985748291015625
63d2a875863338.jpg,1,299fa92dd368,0.7985783219337463
63d2a875863338.jpg,2,new_individual,0.5
bae282c62077ff.jpg,1,new_individual,0.5
bae282c62077ff.jpg,2,4051086ed105,0.43833351135253906
5dbb5aa01ad206.jpg,1,345218493744,0.8493896126747131
5dbb5aa01ad206.jpg,2,new_individual,0.5
f4c93179f2ff79.jpg,1,bf2e0d964354,0.8054938912391663
f4c93179f2ff79.jpg,2,new_individual,0.5
5fb888629f4c86.jpg,1,new_individual,0.5
5fb888629f4c86.jpg,2,0dbb8e754084,0.43193185329437256
c8443c843fd91d.jpg,1,new_individual,0.5
c8443c843fd91d.jpg,2,ae7e930cd7e0,0.40104424953460693
701fe9680c7c33.jpg,1,e5cffdb1b51d,0.8459342122077942
701fe9680c7c33.jpg,2,new_individual,0.5
241fe8afdbbfde.jpg,1,557406f121e6,0.7895883917808533
241fe8afdbbfde.jpg,2,956562ff2888,0.5556558966636658
a6e18db8ef880a.jpg,1,new_individual,0.5
a6e18db8ef880a.jpg,2,bbeac4b2964e,0.44809621572494507
0cee081eb1cf86.jpg,1,94b0a6ca1392,0.7299268841743469
0cee081eb1cf86.jpg,2,new_individual,0.5
16de6cd7bc2de4.jpg,1,1dcb3c27b900,0.722646176815033
16de6cd7bc2de4.jpg,2,new_individual,0.5
d24d61d008a3ec.jpg,1,e5c50e5f2e52,0.8683710098266602
d24d61d008a3ec.jpg,2,new_individual,0.5
9f64feb1c33668.jpg,1,a8b740fd0006,0.7593482732772827
9f64feb1c33668.jpg,2,new_individual,0.5
6d950ca2a4040a.jpg,1,7717e80dcc1a,0.8466911911964417
6d950ca2a4040a.jpg,2,new_individual,0.5
c0d3a57c28fd88.jpg,1,542fc7c872bd,0.7143790125846863
c0d3a57c28fd88.jpg,2,new_individual,0.5
9b0b44b19ba412.jpg,1,9317687f1dd6,0.9022927284240723
9b0b44b19ba412.jpg,2,new_individual,0.5
e76dc9bdc4a49b.jpg,1,f6e177b31529,0.7671602368354797
e76dc9bdc4a49b.jpg,2,f40d4ec55697,0.5509377717971802
385f0b163e3d36.jpg,1,d3c4fb3d5ee9,0.8863278031349182
385f0b163e3d36.jpg,2,new_individual,0.5
1c8846feec6f42.jpg,1,67cc19d26b67,0.6935473084449768
1c8846feec6f42.jpg,2,new_individual,0.5
63da47b174fe88.jpg,1,7fdeba948ee8,0.7977068424224854
63da47b174fe88.jpg,2,new_individual,0.5
38a43a64c4dde2.jpg,1,ec1469b7e368,0.7811335325241089
38a43a64c4dde2.jpg,2,new_individual,0.5
616ede75a575f4.jpg,1,7644fefcce83,0.8516420722007751
616ede75a575f4.jpg,2,new_individual,0.5
8b631da137d5cc.jpg,1,e9f2fc5d9f25,0.7900959849357605
8b631da137d5cc.jpg,2,new_individual,0.5
61b0e1d1e08b97.jpg,1,aa172e037de2,0.8308882713317871
61b0e1d1e08b97.jpg,2,new_individual,0.5
24bdc822d49f19.jpg,1,b96fcb407271,0.5194934606552124
24bdc822d49f19.jpg,2,new_individual,0.5
cc6103ff9e7d48.jpg,1,new_individual,0.5
cc6103ff9e7d48.jpg,2,7b68efc43dbe,0.4940718412399292
7880c17b2e1432.jpg,1,new_individual,0.5
7880c17b2e1432.jpg,2,b0655cc0fdb2,0.39969027042388916
7a886b59b67093.jpg,1,new_individual,0.5
7a886b59b67093.jpg,2,d77393661eb2,0.396950900554657
c213a0864db5ca.jpg,1,4d18b20adff3,0.8076016306877136
c213a0864db5ca.jpg,2,a3bd028adadc,0.5853198766708374
1b7570f597760a.jpg,1,d3aa8f0c55e9,0.6150515675544739
1b7570f597760a.jpg,2,new_individual,0.5
8d46b407b469ec.jpg,1,86257eaa613b,0.7760518193244934
8d46b407b469ec.jpg,2,ae4343270756,0.523209273815155
3f9d05bbb6039c.jpg,1,c4fd5b290045,0.7563077211380005
3f9d05bbb6039c.jpg,2,a84e80808eb5,0.5069388151168823
5d3aff40d22e50.jpg,1,5eb42bb51e7f,0.8013595342636108
5d3aff40d22e50.jpg,2,5137800a3ef7,0.5364022850990295
d3a678942531b6.jpg,1,a1e24fc8a38a,0.5037758350372314
d3a678942531b6.jpg,2,new_individual,0.5
0a4c547aa56491.jpg,1,1586732ff945,0.8272796869277954
0a4c547aa56491.jpg,2,559af6cf3cc5,0.5116261839866638
979a1521803489.jpg,1,f46395452c26,0.8452198505401611
979a1521803489.jpg,2,9e1b81025c9d,0.5703842639923096
0c06f1adcdae00.jpg,1,78acf56901eb,0.7967320680618286
0c06f1adcdae00.jpg,2,new_individual,0.5
c68b96e0798f84.jpg,1,2b0ec738b987,0.8352551460266113
c68b96e0798f84.jpg,2,new_individual,0.5
f1f2644af52134.jpg,1,30247260cd48,0.6764852404594421
f1f2644af52134.jpg,2,833382f9df95,0.5404185652732849
2629cdb2d57d0a.jpg,1,e875783a423b,0.8409687280654907
2629cdb2d57d0a.jpg,2,new_individual,0.5
ed3fd3b6cffed0.jpg,1,cc5098d7548f,0.7979543805122375
ed3fd3b6cffed0.jpg,2,new_individual,0.5
13b79b35e3d1fc.jpg,1,032fd951a415,0.7260788679122925
13b79b35e3d1fc.jpg,2,new_individual,0.5
e9337cfe6a6777.jpg,1,6d58fd143611,0.8510920405387878
e9337cfe6a6777.jpg,2,new_individual,0.5
18fa25d3be57bc.jpg,1,bfd93e378593,0.7849902510643005
18fa25d3be57bc.jpg,2,new_individual,0.5
f97ea46ce56870.jpg,1,e875783a423b,0.8879672884941101
f97ea46ce56870.jpg,2,new_individual,0.5
121735791a485d.jpg,1,95db53dd8e6c,0.7935769557952881
121735791a485d.jpg,2,new_individual,0.5
b2fc2096b334e0.jpg,1,cf3b0c3f0ed1,0.505412220954895
b2fc2096b334e0.jpg,2,new_individual,0.5
8fc6ace5b5663a.jpg,1,599bf01ce321,0.7864980697631836
8fc6ace5b5663a.jpg,2,77410a623426,0.5018686652183533
00f20f382733da.jpg,1,989563596678,0.753806471824646
00f20f382733da.jpg,2,c9b785390886,0.647245466709137
ac9faabe745538.jpg,1,e7d6c9476d80,0.6412756443023682
ac9faabe745538.jpg,2,new_individual,0.5
ba38a1673fb06c.jpg,1,53c39d783f11,0.6832137107849121
ba38a1673fb06c.jpg,2,new_individual,0.5
ce50c108fc245b.jpg,1,fd9ef42185f5,0.7438648343086243
ce50c108fc245b.jpg,2,new_individual,0.5
91fc912ad42269.jpg,1,86a857f46fcb,0.7829751372337341
91fc912ad42269.jpg,2,new_individual,0.5
35dd03eaf5130f.jpg,1,d4ced0f5ccbd,0.8830152750015259
35dd03eaf5130f.jpg,2,new_individual,0.5
cdbd3e732d92f4.jpg,1,0a229e510bd2,0.8213512897491455
cdbd3e732d92f4.jpg,2,2b81d4ca848c,0.504630982875824
475eec3ec95117.jpg,1,71a37a272638,0.6972768902778625
475eec3ec95117.jpg,2,f1e6c5118903,0.5586255788803101
763bc8e9862b83.jpg,1,c3ac200ead2a,0.7829758524894714
763bc8e9862b83.jpg,2,new_individual,0.5
171b4cd1193fc5.jpg,1,afb9b3978217,0.8167644739151001
171b4cd1193fc5.jpg,2,d9517eb16bd3,0.5067952275276184
22fb650fe70aa2.jpg,1,new_individual,0.5
22fb650fe70aa2.jpg,2,35386ad5be61,0.387065052986145
3d0cdfb0304f87.jpg,1,59bb4b4ec9e0,0.9061233401298523
3d0cdfb0304f87.jpg,2,new_individual,0.5
c0257562080c87.jpg,1,59bb4b4ec9e0,0.7985808253288269
c0257562080c87.jpg,2,7816f5eafce4,0.5109966993331909
a6399c1533ab9d.jpg,1,ede900e55423,0.788856565952301
a6399c1533ab9d.jpg,2,new_individual,0.5
2845203c7f74a8.jpg,1,21328790d2af,0.5510291457176208
2845203c7f74a8.jpg,2,0826c3cba4f6,0.5368624925613403
582a369a003cec.jpg,1,6f632b846891,0.859423816204071
582a369a003cec.jpg,2,new_individual,0.5
3ceb3a3809a430.jpg,1,new_individual,0.5
3ceb3a3809a430.jpg,2,2124fbe5491c,0.40872931480407715
33abd5f2ad7a03.jpg,1,new_individual,0.5
33abd5f2ad7a03.jpg,2,3ee0ab1d8230,0.4282733201980591
0a2486b1d0ac9d.jpg,1,df109f6bede4,0.800792396068573
0a2486b1d0ac9d.jpg,2,new_individual,0.5
5b286799dc2155.jpg,1,aadfd9f3100f,0.8516564965248108
5b286799dc2155.jpg,2,new_individual,0.5
54664778704e6a.jpg,1,4ddb2eeb5efb,0.5049124360084534
54664778704e6a.jpg,2,new_individual,0.5
16d7d6d186d9ee.jpg,1,15e95b697339,0.7838843464851379
16d7d6d186d9ee.jpg,2,new_individual,0.5
9d4e37e6c044f2.jpg,1,aeae6f5bf5cd,0.8949096202850342
9d4e37e6c044f2.jpg,2,new_individual,0.5
3ebc5a097844a2.jpg,1,be208651e012,0.5596984624862671
3ebc5a097844a2.jpg,2,new_individual,0.5
c3d94849976426.jpg,1,2eb3b570d252,0.908133327960968
c3d94849976426.jpg,2,new_individual,0.5
ebd66c0c2b3495.jpg,1,18efa8d0b472,0.5679556727409363
ebd66c0c2b3495.jpg,2,6c72e287a822,0.5524649024009705
aa6e3a845222a6.jpg,1,5a698db177c5,0.8830763101577759
aa6e3a845222a6.jpg,2,new_individual,0.5
ed0f0b7a8d0c40.jpg,1,7355eee87d75,0.8036120533943176
ed0f0b7a8d0c40.jpg,2,f46395452c26,0.5305764079093933
345bc9e032f58e.jpg,1,a8c9dfb8ac6f,0.853492021560669
345bc9e032f58e.jpg,2,432f64decd00,0.5705438256263733
d9a16df0e1dc31.jpg,1,new_individual,0.5
d9a16df0e1dc31.jpg,2,35fda52f5a39,0.42993736267089844
fbb4334904dbbf.jpg,1,f4cfe9ac98ab,0.8137245178222656
fbb4334904dbbf.jpg,2,new_individual,0.5
ef73da4f4eb58a.jpg,1,43946ac5a865,0.7361080050468445
ef73da4f4eb58a.jpg,2,new_individual,0.5
93721fe9238f4a.jpg,1,408cf694f8ae,0.8537624478340149
93721fe9238f4a.jpg,2,new_individual,0.5
c362e418b1734e.jpg,1,29febc57a4d1,0.6924470067024231
c362e418b1734e.jpg,2,new_individual,0.5
9036669c15eb91.jpg,1,85c8631dfffe,0.6173532605171204
9036669c15eb91.jpg,2,b50e0ce9f7e3,0.5482759475708008
124d5b2aced7a8.jpg,1,845491875a4d,0.8315466642379761
124d5b2aced7a8.jpg,2,new_individual,0.5
8d319fc0b2348e.jpg,1,new_individual,0.5
8d319fc0b2348e.jpg,2,650f1ea6e907,0.42517518997192383
f2e3d9daa5b30c.jpg,1,295ad41acc47,0.8361800312995911
f2e3d9daa5b30c.jpg,2,new_individual,0.5
cb2654cdaf5f11.jpg,1,new_individual,0.5
cb2654cdaf5f11.jpg,2,fd7c1164f4bd,0.45218807458877563
90d3706d1e8b38.jpg,1,d6dfcdc4da70,0.7590687870979309
90d3706d1e8b38.jpg,2,new_individual,0.5
8efaae18e1f995.jpg,1,70e521c6b45a,0.6644061207771301
8efaae18e1f995.jpg,2,f2e04ac82d90,0.5818660259246826
bb7b6bd4ca2d11.jpg,1,735b224802f3,0.5083804130554199
bb7b6bd4ca2d11.jpg,2,new_individual,0.5
c6b0144100552e.jpg,1,8651e2699573,0.8521122932434082
c6b0144100552e.jpg,2,68f26fd4a2f3,0.5276855826377869
2c6efb2c900800.jpg,1,new_individual,0.5
2c6efb2c900800.jpg,2,faa79ee1b5d4,0.46696364879608154
ebe4aa6e0b963f.jpg,1,1ddf0fea191c,0.8421845436096191
ebe4aa6e0b963f.jpg,2,new_individual,0.5
1cf5833e5c1961.jpg,1,6f1630e060a5,0.7659068703651428
1cf5833e5c1961.jpg,2,new_individual,0.5
6efbaf0d02004c.jpg,1,86257eaa613b,0.7287776470184326
6efbaf0d02004c.jpg,2,new_individual,0.5
c0fc71b65d2929.jpg,1,new_individual,0.5
c0fc71b65d2929.jpg,2,c06f241614e6,0.3889859914779663
5de5c52ddf88fc.jpg,1,8e177dec98b0,0.901662290096283
5de5c52ddf88fc.jpg,2,2f795402aaf6,0.5938076376914978
e8fc41d936f636.jpg,1,new_individual,0.5
e8fc41d936f636.jpg,2,8cfe17a71664,0.47495418787002563
72c1c25b37a168.jpg,1,00403981ddbc,0.8249481320381165
72c1c25b37a168.jpg,2,new_individual,0.5
115224b0efd02d.jpg,1,1fad1e836666,0.8220428228378296
115224b0efd02d.jpg,2,new_individual,0.5
b37591a4dca80d.jpg,1,735496dc7e64,0.7665737867355347
b37591a4dca80d.jpg,2,new_individual,0.5
0a496db0429bef.jpg,1,0c7efa8795f5,0.8168630003929138
0a496db0429bef.jpg,2,new_individual,0.5
286a273cb67f34.jpg,1,425f5ba95aef,0.8141027688980103
286a273cb67f34.jpg,2,new_individual,0.5
f4ee3aa044afc0.jpg,1,83c78c79004e,0.7308220863342285
f4ee3aa044afc0.jpg,2,d05b5f372c0b,0.564232349395752
cb48f0d2bdb6a0.jpg,1,b2e3f33766a1,0.7775650024414062
cb48f0d2bdb6a0.jpg,2,new_individual,0.5
5ad8906ace17e5.jpg,1,new_individual,0.5
5ad8906ace17e5.jpg,2,325a37264aa1,0.44737809896469116
b91207bae8146e.jpg,1,f5f766b3ec5a,0.9171546101570129
b91207bae8146e.jpg,2,new_individual,0.5
bab319f4717163.jpg,1,f92b8c5cea95,0.5011262893676758
bab319f4717163.jpg,2,new_individual,0.5
f880c0d2d04d27.jpg,1,1620cbacb3f0,0.8022627830505371
f880c0d2d04d27.jpg,2,new_individual,0.5
11677271e9d4b7.jpg,1,a59972315f7d,0.8042017221450806
11677271e9d4b7.jpg,2,new_individual,0.5
ecca92cfd7c14b.jpg,1,new_individual,0.5
ecca92cfd7c14b.jpg,2,c4274d90be60,0.45164239406585693
cca56c175f7124.jpg,1,new_individual,0.5
cca56c175f7124.jpg,2,168fe55fdffe,0.45116162300109863
2fad16af2fb1d4.jpg,1,13db9f650b1e,0.5962618589401245
2fad16af2fb1d4.jpg,2,new_individual,0.5
7da21b07163400.jpg,1,22df13dec9ef,0.8562820553779602
7da21b07163400.jpg,2,d05b5f372c0b,0.6465702652931213
93a7c951448efd.jpg,1,68070283a5e9,0.6845778226852417
93a7c951448efd.jpg,2,new_individual,0.5
fbd30deb098a8a.jpg,1,ff917c1cfa26,0.7994186282157898
fbd30deb098a8a.jpg,2,new_individual,0.5
154b5def5c1c0e.jpg,1,9f3613b5c45b,0.7427199482917786
154b5def5c1c0e.jpg,2,new_individual,0.5
08c041a8f2be86.jpg,1,fdb532d9bc78,0.7313973307609558
08c041a8f2be86.jpg,2,5bf17305f073,0.5181323289871216
e29513848350f7.jpg,1,78a3c99a3fb3,0.8832768797874451
e29513848350f7.jpg,2,new_individual,0.5
b34e97d1293413.jpg,1,af2395fa1d57,0.7505823373794556
b34e97d1293413.jpg,2,new_individual,0.5
14eb68cdd67a10.jpg,1,new_individual,0.5
14eb68cdd67a10.jpg,2,5b894f601b34,0.49402546882629395
022a5c9f37f57e.jpg,1,18de358176e8,0.8939119577407837
022a5c9f37f57e.jpg,2,be2aa86d0e5b,0.5095077157020569
e6b5fba0aee531.jpg,1,ef8d7c52b34f,0.7656934857368469
e6b5fba0aee531.jpg,2,new_individual,0.5
ef79a43df66731.jpg,1,4ff9b7dbeab5,0.7923223972320557
ef79a43df66731.jpg,2,new_individual,0.5
83c5bac0f844a4.jpg,1,cec4d630ad69,0.8116990923881531
83c5bac0f844a4.jpg,2,new_individual,0.5
bc805e64e50146.jpg,1,f46ffd91bde6,0.76004958152771
bc805e64e50146.jpg,2,c3801aa7322f,0.5583856701850891
2129a401f94fff.jpg,1,f72e035b8282,0.9579296112060547
2129a401f94fff.jpg,2,new_individual,0.5
0b3d62118d896c.jpg,1,a86b9a0c8b35,0.7951900362968445
0b3d62118d896c.jpg,2,c25761735b20,0.517142117023468
06981226434db2.jpg,1,8be7fdf5307c,0.7956914305686951
06981226434db2.jpg,2,new_individual,0.5
c3ac93b526db17.jpg,1,5dd850af6934,0.5691332221031189
c3ac93b526db17.jpg,2,new_individual,0.5
027ed671c5a213.jpg,1,new_individual,0.5
027ed671c5a213.jpg,2,a89ac38345c1,0.4990849494934082
d0947d0e02f703.jpg,1,fefd0899a5dc,0.9487311244010925
d0947d0e02f703.jpg,2,new_individual,0.5
ee7d52358622b4.jpg,1,aed1eb12af5b,0.7592602968215942
ee7d52358622b4.jpg,2,new_individual,0.5
1d0ca48ffdfa9d.jpg,1,fb11f4414d62,0.7418909668922424
1d0ca48ffdfa9d.jpg,2,new_individual,0.5
e61affa1c9b5bf.jpg,1,ea8160d46f8f,0.8128255009651184
e61affa1c9b5bf.jpg,2,new_individual,0.5
da8fe48e251f9d.jpg,1,bf166a4baa34,0.7141783237457275
da8fe48e251f9d.jpg,2,new_individual,0.5
138da72b5285e4.jpg,1,7bdf83ff6076,0.8948851227760315
138da72b5285e4.jpg,2,new_individual,0.5
b80125e82793e7.jpg,1,8e5253662392,0.7798779606819153
b80125e82793e7.jpg,2,315aca9aff0a,0.5882561802864075
1de9713ebdcadf.jpg,1,05bae6f351bf,0.8739584684371948
1de9713ebdcadf.jpg,2,new_individual,0.5
05fdc28a799f31.jpg,1,15d96d5d42c2,0.839676022529602
05fdc28a799f31.jpg,2,new_individual,0.5
c69e0587c6914a.jpg,1,bf418ba70c65,0.7231185436248779
c69e0587c6914a.jpg,2,new_individual,0.5
8e3ccc39902f2c.jpg,1,f46b5831d9cd,0.7076922059059143
8e3ccc39902f2c.jpg,2,e4fbd6bac209,0.5224820971488953
3a1c1f37d0692b.jpg,1,8b6ecdf9dee4,0.8826246857643127
3a1c1f37d0692b.jpg,2,new_individual,0.5
98b32aa5aa0596.jpg,1,3028ee318e75,0.8622972965240479
